game_uid,ply,player,r,c,shape,time_sec,legal_count,had_immediate_win,chose_immediate_win,gave_opp_immediate_win,is_center,note
AlphaBeta++__vs__Génétique (éval AB)__seed1130001__Astart,6,A,3,1,CIRCLE,0.000518,26,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,0,B,1,0,TRIANGLE,0.000033,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,1,A,2,1,CIRCLE,1.265590,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,2,B,2,2,SQUARE,5.556606,49,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,3,A,3,3,TRIANGLE,1.255234,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,4,B,3,1,DIAMOND,1.918563,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,5,A,0,0,SQUARE,0.253129,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,6,B,1,2,CIRCLE,0.241560,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,7,A,0,2,DIAMOND,0.025525,17,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,8,B,1,1,TRIANGLE,0.004854,13,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1130002__Bstart,9,A,0,1,SQUARE,0.000391,14,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,0,A,1,1,CIRCLE,1.285459,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,1,B,2,2,TRIANGLE,8.606297,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,2,A,0,2,SQUARE,1.257035,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,3,B,3,0,SQUARE,2.848571,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,4,A,3,2,DIAMOND,1.255026,35,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,5,B,2,1,TRIANGLE,1.064199,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140001__Astart,6,A,1,2,CIRCLE,0.000453,29,1,1,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,0,B,1,3,CIRCLE,0.000032,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,1,A,2,1,CIRCLE,1.264822,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,2,B,3,0,SQUARE,6.515016,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,3,A,1,0,DIAMOND,1.259610,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,4,B,0,3,TRIANGLE,1.331525,37,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,5,A,0,2,SQUARE,0.283640,28,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,6,B,1,2,CIRCLE,0.101642,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,7,A,0,1,CIRCLE,0.071110,22,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,8,B,1,1,SQUARE,0.004170,18,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1140002__Bstart,9,A,0,0,DIAMOND,0.000360,13,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,0,A,1,1,CIRCLE,1.285331,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,1,B,2,1,TRIANGLE,8.486433,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,2,A,3,0,SQUARE,1.256374,50,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,3,B,0,3,DIAMOND,1.835684,40,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,4,A,2,0,DIAMOND,1.251564,36,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,5,B,2,2,SQUARE,0.066855,28,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150001__Astart,6,A,2,3,CIRCLE,0.000471,25,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,0,B,2,1,SQUARE,0.000032,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,1,A,1,2,CIRCLE,1.265584,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,2,B,3,3,DIAMOND,6.023352,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,3,A,0,1,DIAMOND,1.256329,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,4,B,3,2,TRIANGLE,1.156233,35,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,5,A,2,0,CIRCLE,0.270342,27,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,6,B,1,1,SQUARE,0.135696,24,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,7,A,0,3,SQUARE,0.020719,9,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,8,B,2,2,TRIANGLE,0.013793,12,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,9,A,0,2,SQUARE,0.001630,7,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1150002__Bstart,10,B,2,3,DIAMOND,0.000010,3,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,0,A,1,1,CIRCLE,1.279433,64,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,1,B,2,2,SQUARE,8.089854,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,2,A,0,3,SQUARE,1.260725,49,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,3,B,3,0,DIAMOND,3.088413,38,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,4,A,1,0,TRIANGLE,1.256999,34,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,5,B,2,1,TRIANGLE,0.632903,26,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,6,A,1,2,DIAMOND,0.084925,25,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,7,B,0,2,CIRCLE,0.005287,19,0,0,1,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160001__Astart,8,A,1,3,SQUARE,0.000411,15,1,1,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,0,B,3,1,SQUARE,0.000028,64,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,1,A,2,2,TRIANGLE,1.263075,53,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,2,B,1,2,DIAMOND,4.933524,49,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,3,A,0,3,SQUARE,1.257457,39,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,4,B,1,1,CIRCLE,1.081857,36,0,0,0,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,5,A,3,2,CIRCLE,0.608110,29,0,0,0,0,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,6,B,2,1,SQUARE,0.018915,25,0,0,1,1,ok
AlphaBeta++__vs__Génétique (éval AB)__seed1160002__Bstart,7,A,0,2,SQUARE,0.000467,24,1,1,0,0,ok
